	param_00	param_01	param_02	param_03	param_04	param_05	param_06	param_07	param_08	param_09	param_10	param_11	param_12	param_13	param_14	param_15	param_16	param_17	param_18	param_19
000754.txt	400	8.69	300.03	400	300.03000000000003	300.02000000000004	25.41	0.8	300.03000000000003	19.03	15.739999999999998	400	400	300.04	400	400	2.4	300.02000000000004	300.01	300.02
000755.txt	400	5.01	300.04	400	300.02000000000004	300.11	17.42	0.5700000000000001	300.02	300.02	18.59	400	400	300.04	77.25999999999999	47.12	3.4800000000000004	300.02	300.03	300.02
000756.txt	400	2.6799999999999997	300.03000000000003	400	400	300.12	1.0599999999999998	0.8599999999999999	300.03	2.57	14.71	400	400	300.02000000000004	76.47	0.15999999999999992	0.7200000000000002	300.01	300.01000000000005	300.01000000000005
000757.txt	300.01	0.17999999999999994	300.03000000000003	400	300.01000000000005	300.04	0.28	0.56	300.02	3.08	16.14	66.52	2.9800000000000004	300.03000000000003	22.46	33.440000000000005	0.07999999999999985	300.02000000000004	300.01	24.99
000758.txt	400	2.5100000000000002	300.02000000000004	400	400	300.01	0.3700000000000001	0.52	300.03000000000003	2.9499999999999997	14.51	11.669999999999998	103.28	0.28	4.55	0.09000000000000008	0.07000000000000006	300.01	300.05	0.18000000000000016
000759.txt	300.02	0.45999999999999996	300.03	400	400	300.03	0.94	0.9000000000000001	300.03999999999996	4.85	15.69	400	3.9499999999999997	400	29.869999999999997	12.0	2.5300000000000002	300.02	300.03999999999996	11.48
000760.txt	400	2.72	300.02	400	300.03000000000003	300.01	9.29	300.02000000000004	300.02	184.78	16.29	400	4.4399999999999995	300.02	400	45.489999999999995	2.6500000000000004	300.01	300.01	54.15
000761.txt	300.01	0.33000000000000007	300.03	400	300.01	300.01	0.96	0.79	300.02000000000004	3.41	18.23	78.39	3.4399999999999995	0.3900000000000001	12.0	4.2299999999999995	0.1100000000000001	300.01	300.05	1.59
000762.txt	400	2.61	300.03	400	300.03000000000003	300.02	0.8399999999999999	121.61	300.02	116.94999999999999	15.939999999999998	400	400	400	400	93.60000000000001	1.8600000000000003	300.02000000000004	300.01	43.6
000763.txt	300.02	0.30000000000000004	300.03	400	300.04	300.01	0.42999999999999994	0.5399999999999998	17.36	3.4400000000000004	12.57	96.64	2.9899999999999998	0.41000000000000014	18.3	8.600000000000001	0.75	300.02	300.02	0.16999999999999993
000764.txt	300.02000000000004	0.8599999999999999	300.02	400	300.02	300.34	24.72	0.44999999999999996	300.02000000000004	7.919999999999999	15.3	400	3.36	300.02	400	49.13	3.7299999999999995	300.03000000000003	300.02	66.97999999999999
000765.txt	6.18	0.16000000000000014	300.03	400	400	300.01	0.7699999999999998	0.5699999999999998	104.18	3.9999999999999996	13.95	11.899999999999999	4.16	4.98	400	0.09000000000000008	3.3900000000000006	300.01	300.03000000000003	0.22999999999999998
000766.txt	400	61.66	300.04	400	300.02	300.15	9.32	1.23	300.02000000000004	74.42	24.06	400	400	300.04	400	78.89999999999999	3.3200000000000003	300.02	300.01	300.02000000000004
000767.txt	400	16.900000000000002	300.03000000000003	400	300.07	300.07	0.69	0.56	300.01	92.3	14.93	400	400	400	39.230000000000004	57.79	4.25	300.01	300.06	300.03000000000003
000768.txt	300.02	0.6500000000000001	300.03000000000003	400	300.01	300.06	0.6400000000000001	0.6799999999999997	300.03	3.12	14.37	400	3.12	4.260000000000001	53.44	4.25	0.10999999999999988	300.02000000000004	300.03	107.66
000769.txt	400	12.47	300.03	400	300.03	300.01000000000005	19.64	0.94	300.02	39.6	22.529999999999998	400	400	300.05	30.39	111.37	8.610000000000001	300.01	300.01	300.02
000770.txt	300.02	0.5799999999999998	300.03000000000003	400	400	300.05	0.5800000000000001	0.8399999999999999	300.02000000000004	56.19	18.05	400	400	300.02	400	8.26	9.700000000000001	300.02	300.06	3.28
000771.txt	400	5.87	300.02	400	300.05	300.08	0.8600000000000001	0.6100000000000001	300.02000000000004	2.6999999999999997	12.82	400	2.98	300.03	18.880000000000003	3.08	0.1100000000000001	300.02000000000004	300.07000000000005	0.4500000000000002
000772.txt	400	3.01	300.03	400	400	300.02	1.8499999999999999	0.8900000000000001	14.63	4.32	17.96	400	400	400	42.2	6.18	2.4699999999999998	300.02	300.03	144.35
000773.txt	300.02000000000004	0.32000000000000006	300.02	400	300.02	300.01	1.71	0.7300000000000002	24.21	2.8599999999999994	12.25	400	2.9	300.02000000000004	29.64	4.050000000000001	0.1100000000000001	300.02000000000004	300.02	0.22999999999999998
000774.txt	400	3.0199999999999996	300.03	400	400	300.01	0.54	2.7800000000000002	300.02000000000004	3.45	15.91	400	3.88	300.02	400	34.260000000000005	1.8099999999999998	300.03	300.03000000000003	0.43999999999999995
000775.txt	400	4.5	300.03	400	300.02000000000004	300.01	21.1	0.8900000000000001	300.02	4.55	26.259999999999998	400	400	300.03	400	65.84	4.37	300.06	300.02000000000004	300.02
000776.txt	400	2.9499999999999997	300.03000000000003	400	300.05	300.03999999999996	1.22	1.0099999999999998	300.02	32.46	17.939999999999998	400	400	300.02	400	107.72	6.47	300.03	300.06	300.02
000777.txt	300.03	0.2799999999999998	300.04	400	300.02	300.01	0.76	0.7599999999999998	19.51	2.3499999999999996	13.91	4.56	4.06	2.29	400	55.77	0.45999999999999996	300.02000000000004	300.01	0.6600000000000001
000778.txt	400	5.43	300.02	400	300.01	300.01	1.02	0.8599999999999999	300.02	3.5900000000000007	14.370000000000001	300.01	2.7800000000000002	300.02	400	5.970000000000001	2.75	300.02000000000004	300.01	175.65
000779.txt	400	4.68	300.03999999999996	400	300.02	300.02	0.7500000000000002	0.8900000000000001	300.02000000000004	2.75	13.940000000000001	400	3.84	300.02	400	65.24000000000001	0.1200000000000001	300.01	300.05	224.09
000780.txt	400	4.29	300.03000000000003	400	300.03	300.02	1.35	0.9700000000000002	300.02	11.72	17.48	400	6.13	300.02	400	94.58	1.9300000000000002	300.01	300.08	300.02000000000004
000781.txt	400	3.7899999999999996	300.03	400	300.01	300.2	0.79	3.96	300.03	64.07	19.82	300.01	400	300.06	400	300.02	4.01	300.02	300.05	90.64999999999999
000782.txt	300.02	0.5599999999999998	300.03	400	300.02000000000004	300.01	0.9299999999999997	0.8799999999999999	300.02000000000004	3.1900000000000004	16.540000000000003	8.2	3.7899999999999996	300.03	22.770000000000003	1.12	0.6600000000000001	300.02	300.01	0.6200000000000001
000783.txt	400	2.34	300.02	400	400	300.01000000000005	0.2899999999999998	0.4099999999999999	14.16	2.77	9.53	400	3.6900000000000004	6.57	30.61	10.959999999999999	3.6599999999999997	300.02	300.01	0.22999999999999998
000784.txt	400	18.72	300.03000000000003	400	300.01	300.06	46.830000000000005	49.03	300.02	153.53	24.869999999999997	400	400	300.04	400	300.03	9.8	300.03	300.03000000000003	300.02
000785.txt	300.02000000000004	0.28	300.02	400	300.02	300.01	0.32000000000000006	0.3999999999999999	0.09999999999999987	2.65	11.49	400	3.83	300.01	29.57	0.6499999999999999	0.07000000000000006	300.02	300.01	300.01
000786.txt	300.02000000000004	0.25	300.02000000000004	400	300.06	300.34	0.5900000000000001	0.56	10.61	2.55	10.879999999999999	124.04	3.28	400	27.560000000000002	0.13000000000000012	10.33	300.02	300.03	0.19999999999999996
000787.txt	400	7.6	300.02	400	300.02	300.09999999999997	0.9200000000000002	286.38	300.03	38.08	21.4	400	4.75	300.03	125.55999999999999	47.63	0.8299999999999998	300.02000000000004	300.02	300.01000000000005
000788.txt	400	2.3900000000000006	300.04999999999995	400	9.14	158.98	0.5899999999999999	0.6400000000000001	0.16000000000000014	1.1099999999999999	11.23	4.42	3.3699999999999997	0.43000000000000016	10.01	0.33000000000000007	2.12	300.04	300.02000000000004	0.32000000000000006
000789.txt	300.02	0.44000000000000017	300.03000000000003	400	300.02	300.01000000000005	0.7900000000000003	0.9200000000000002	300.02000000000004	3.1199999999999997	13.309999999999999	400	3.4800000000000004	300.03	36.51	7.94	3.0500000000000003	300.02	300.03000000000003	0.6000000000000001
000790.txt	400	12.64	300.03	400	300.02000000000004	300.14	15.78	1.2899999999999998	300.02	46.26	27.37	400	400	300.03000000000003	137.72	54.28	6.930000000000001	300.03000000000003	300.02	300.02000000000004
000791.txt	400	3.5199999999999996	300.03000000000003	400	400	300.03999999999996	25.69	1.0	300.02	23.34	24.05	400	5.75	300.27000000000004	31.659999999999997	66.53	1.07	300.02	300.05	300.02
000792.txt	400	4.8	300.02	400	400	300.07	26.82	0.6299999999999999	300.02000000000004	6.529999999999999	14.36	400	4.66	300.02	26.56	0.8600000000000001	0.26	300.02000000000004	300.01	300.02000000000004
000793.txt	7.4399999999999995	0.3699999999999999	300.04	400	300.02	300.01	9.5	0.8999999999999997	300.02000000000004	4.7299999999999995	18.93	400	3.1500000000000004	300.02	26.7	24.490000000000002	1.9	300.01	300.03999999999996	43.15
000794.txt	300.03000000000003	0.21999999999999997	300.02	400	300.08000000000004	300.01	0.73	0.71	18.669999999999998	4.390000000000001	15.770000000000001	400	400	300.03	67.32	6.42	2.54	300.03	300.04999999999995	39.769999999999996
000795.txt	400	12.43	300.03	400	300.01	300.01	1.38	0.52	300.02	290.86	16.369999999999997	400	4.48	300.03999999999996	27.65	50.66	4.22	300.02	300.01	300.01
000796.txt	400	3.0999999999999996	300.03	400	300.07	300.09	0.54	0.69	300.03	2.7700000000000005	10.940000000000001	4.78	2.2600000000000002	300.03000000000003	400	0.1499999999999999	5.0	300.01	300.03000000000003	11.879999999999999
000797.txt	300.02000000000004	0.30000000000000004	300.03	400	400	300.17	73.14999999999999	0.5099999999999999	300.02000000000004	2.38	9.59	400	4.91	3.55	22.72	0.6699999999999999	2.24	300.02000000000004	300.03	0.18999999999999995
000798.txt	400	2.71	300.03999999999996	400	300.01	300.01	9.77	0.8600000000000001	300.02000000000004	3.8599999999999994	13.26	400	104.30999999999999	300.02	20.83	4.51	0.6999999999999997	300.02	300.03999999999996	0.6299999999999999
000799.txt	400	11.2	300.02	400	300.01	300.01	0.5	0.5900000000000001	300.02	2.4699999999999998	14.66	400	3.46	400	46.199999999999996	11.379999999999999	2.48	300.01	300.01	82.38
000800.txt	300.01	0.45999999999999996	300.03000000000003	400	300.07	300.01	1.53	0.76	9.06	3.34	13.5	400	3.59	2.69	16.21	9.879999999999999	0.1200000000000001	300.01000000000005	300.03	0.6000000000000001
000801.txt	50.4	0.22999999999999998	300.03	400	400	300.41	0.5800000000000001	0.6100000000000001	121.91000000000001	4.48	16.72	81.5	2.71	300.03	40.22	3.0999999999999996	0.6499999999999999	300.02	300.02	300.01000000000005
000802.txt	300.03000000000003	0.07999999999999985	300.03000000000003	400	400	300.01	0.3899999999999999	0.43999999999999995	300.02	7.47	14.17	400	400	300.03	17.88	24.42	3.1000000000000005	300.02	300.02	262.54
000803.txt	300.02000000000004	0.29000000000000004	300.02	400	400	300.18	0.5100000000000001	2.69	300.02	3.4000000000000004	8.850000000000001	400	400	300.03	96.05	3.2199999999999998	0.4600000000000002	300.01000000000005	300.11	65.16000000000001
000804.txt	400	28.23	300.02	400	300.01	300.06	0.43999999999999995	0.5	300.03000000000003	3.0700000000000003	11.61	400	3.6500000000000004	400	24.62	4.36	5.6	300.03	300.03	0.16999999999999993
000805.txt	400	6.8999999999999995	300.03	400	300.01	300.01	1.0399999999999998	0.81	300.02000000000004	4.61	16.98	400	2.99	300.08	28.0	64.1	1.8	300.03000000000003	300.01	0.55
000806.txt	400	4.109999999999999	300.03	400	300.02	300.07	2.2800000000000002	0.9000000000000001	300.02	12.120000000000001	16.72	400	400	2.75	400	68.66999999999999	3.21	300.02	300.02	300.02
000807.txt	400	2.6399999999999997	300.04	400	300.02	300.14	0.8699999999999999	0.9000000000000001	300.01	3.7800000000000002	13.809999999999999	400	4.12	400	400	85.66000000000001	3.7	300.01000000000005	300.03	265.16
000808.txt	400	2.34	300.02	400	300.02	300.24	0.3500000000000001	50.31	53.79	3.5	12.75	400	4.510000000000001	300.03	400	62.52	3.66	300.02	300.04	0.17999999999999994
000809.txt	300.02	4.51	300.03	400	300.03000000000003	300.01000000000005	12.81	0.75	300.02	3.24	14.219999999999999	400	3.3899999999999997	300.02000000000004	300.01	82.7	1.5900000000000003	300.02000000000004	300.03	300.01
000810.txt	400	6.16	300.03	400	300.02	300.01	16.619999999999997	134.23999999999998	300.02	11.7	21.59	400	400	300.07	400	61.29	7.14	300.03000000000003	300.03999999999996	19.47
000811.txt	300.03000000000003	0.5900000000000001	300.03000000000003	400	300.02	300.15000000000003	27.99	0.6099999999999999	300.02	10.520000000000001	23.060000000000002	400	400	300.02	300.01	56.08	2.9399999999999995	300.02000000000004	300.05	300.01
000812.txt	400	10.16	300.03	400	300.01000000000005	300.01	1.0099999999999998	0.8899999999999999	300.03000000000003	41.26	18.25	400	4.930000000000001	300.01000000000005	400	11.3	2.64	300.04	300.06	0.7199999999999998
000813.txt	300.02	0.5299999999999998	300.03999999999996	400	300.02	300.01	12.53	0.8999999999999999	300.02	3.58	14.04	400	400	300.03	24.59	6.68	3.8100000000000005	300.02000000000004	300.03000000000003	300.02000000000004
000814.txt	400	14.68	300.02000000000004	400	300.02000000000004	300.01	0.6800000000000002	0.51	81.04	3.3100000000000005	11.48	400	4.35	300.06	17.92	3.9699999999999998	1.29	300.01	300.03999999999996	42.59
000815.txt	400	2.6500000000000004	300.03000000000003	400	300.02	300.02	1.26	0.81	177.65	3.1100000000000003	14.7	400	4.58	5.19	30.94	2.2	1.07	300.02	300.06	0.3500000000000001
000816.txt	400	7.27	300.03000000000003	400	300.01000000000005	300.01	0.95	0.49	300.02000000000004	13.8	10.969999999999999	400	4.35	300.03000000000003	400	44.66	2.28	300.02	300.01000000000005	0.20999999999999996
000817.txt	400	2.7300000000000004	300.03000000000003	400	300.02	300.15	26.51	5.59	300.03	3.88	20.59	400	104.42999999999999	300.02	23.44	400	3.1799999999999997	300.02	300.03000000000003	300.02000000000004
000818.txt	300.03	0.3799999999999999	300.04999999999995	400	300.02	300.03000000000003	1.5	1.0100000000000002	300.03	3.6999999999999997	22.790000000000003	400	4.92	3.4200000000000004	400	66.49	1.22	300.01000000000005	300.04	0.7000000000000002
000819.txt	400	2.28	300.03000000000003	400	300.01	300.09999999999997	15.100000000000001	0.5699999999999998	300.02	2.8600000000000003	17.41	400	3.9600000000000004	300.02	22.62	5.140000000000001	0.07999999999999985	300.01000000000005	300.02	181.07
000820.txt	400	0.31999999999999984	300.04	400	400	300.25	12.12	0.95	300.02	5.64	19.29	22.33	3.6199999999999997	2.7699999999999996	400	40.25	2.67	300.02	300.01000000000005	82.78
000821.txt	400	2.71	300.03000000000003	400	300.02	300.01	0.9100000000000001	0.97	300.02	3.75	22.580000000000002	400	400	2.45	400	103.53	12.899999999999999	300.03000000000003	300.03000000000003	300.02000000000004
000822.txt	400	2.5300000000000002	300.02	400	300.01000000000005	300.01	0.8900000000000001	0.6699999999999997	300.03	3.23	20.31	400	400	300.03000000000003	54.86	47.65	4.95	300.03	300.02	78.94
000823.txt	400	1.0899999999999999	300.02000000000004	400	400	300.2	1.2799999999999998	0.6199999999999999	300.03	12.42	15.089999999999998	400	400	300.02	22.86	26.220000000000002	3.04	300.02000000000004	300.03999999999996	29.5
000824.txt	300.03000000000003	0.5700000000000001	300.02	400	300.02000000000004	300.06	1.3399999999999999	2.79	300.03	3.89	13.14	400	4.93	300.03000000000003	92.58	0.34999999999999987	0.9700000000000002	300.02	300.07000000000005	0.6199999999999999
000825.txt	144.25	0.30000000000000004	300.03	400	400	300.01	0.48	0.6100000000000001	300.02	3.48	16.04	400	4.85	300.02	16.49	5.09	2.2300000000000004	300.02	300.04	0.44000000000000017
000826.txt	400	6.800000000000001	300.03000000000003	400	300.06	300.04	0.95	0.95	300.03	120.62	20.34	400	5.619999999999999	300.02	171.18	18.54	0.13000000000000012	300.02	300.08	300.02
000827.txt	400	3.4599999999999995	300.03999999999996	400	300.02	300.01000000000005	48.93	257.42999999999995	300.02	300.02	33.36	400	400	300.06	400	82.19	26.029999999999998	300.01	300.02000000000004	300.01
000828.txt	400	28.299999999999997	300.02000000000004	400	400	300.01	13.43	0.6799999999999999	300.02	22.549999999999997	18.689999999999998	400	400	300.03	73.55	40.66	3.58	300.02	300.03	300.02000000000004
000829.txt	400	17.41	300.04	400	300.01000000000005	300.02	17.240000000000002	0.9300000000000002	300.03	236.17	24.01	400	400	300.03	40.6	79.55	1.77	300.01	300.02	300.02000000000004
000830.txt	400	5.46	300.03	400	300.03000000000003	300.01000000000005	2.0	73.87	300.02	5.42	15.33	400	400	400	62.58	15.980000000000002	1.82	300.01	300.02	300.02
000831.txt	400	2.54	300.03000000000003	400	400	300.02	0.55	0.6099999999999999	300.02000000000004	3.3500000000000005	13.48	400	6.17	300.02	26.669999999999998	30.95	1.8	300.01	300.02000000000004	0.2300000000000002
000832.txt	400	0.7599999999999998	300.02	400	300.01	300.03999999999996	0.7	0.6799999999999999	271.46999999999997	103.07	16.25	54.31	5.34	300.02	4.8500000000000005	4.449999999999999	0.81	300.01	300.01	300.02000000000004
000833.txt	400	2.8	300.03	400	300.06	300.03	0.2799999999999998	0.47	221.58	2.8	10.219999999999999	4.3999999999999995	4.24	2.8	11.309999999999999	4.239999999999999	1.84	300.02	300.01000000000005	0.3599999999999999
000834.txt	400	3.0600000000000005	300.02	400	300.02	300.01	1.2700000000000002	0.55	18.1	3.1100000000000003	14.2	400	4.1499999999999995	300.03000000000003	400	101.96	1.07	300.02	300.03000000000003	0.51
000835.txt	300.02000000000004	0.24	300.02000000000004	400	300.03000000000003	300.1	0.9199999999999999	0.6000000000000001	300.02000000000004	2.9799999999999995	14.030000000000001	400	3.5200000000000005	400	25.02	0.1100000000000001	0.08000000000000007	300.02000000000004	300.01	0.3999999999999999
000836.txt	300.02	0.5	300.02	400	300.02000000000004	300.01	0.7999999999999998	0.69	68.07000000000001	4.58	19.32	400	3.91	400	23.91	3.54	2.4	300.03	300.02	0.2799999999999998
000837.txt	400	6.33	300.03999999999996	400	300.02000000000004	300.01	14.36	1.0999999999999999	300.03	61.36	22.56	400	400	300.03999999999996	400	108.19	1.4	300.01	300.01000000000005	300.02000000000004
000838.txt	400	4.930000000000001	300.03000000000003	400	300.01	300.02000000000004	1.61	5.04	300.02000000000004	2.09	19.42	400	5.710000000000001	300.03000000000003	400	60.87	3.8500000000000005	300.02	300.09	300.01000000000005
000839.txt	400	2.6900000000000004	300.03	400	300.03	300.01	0.3699999999999999	3.4200000000000004	300.03	4.64	14.149999999999999	400	4.73	300.02	27.189999999999998	13.190000000000001	0.9500000000000002	300.02	300.03999999999996	126.2
