	CPU_Param_1	CPU_Param_2	CPU_Param_3	CPU_Param_4	CPU_Param_5	CPU_Param_6	CPU_Param_7	CPU_Param_8	CPU_Param_9	CPU_Param_10	CPU_Param_11	CPU_Param_12	CPU_Param_13	CPU_Param_14	CPU_Param_15	CPU_Param_16	CPU_Param_17	CPU_Param_18	CPU_Param_119	CPU_Param_20
SWGCP_only_5000/SWlin2006.18167.cnf	0.22	0.1	0.08	0.08	0.08	0.28	0.1	0.3	0.04	0.04	0.08	0.64	0.08	0.06	0.08	0.38	0.22	0.1	0.04	1.28
SWGCP_only_5000/SWlin2006.18168.cnf	0.22	0.74	0.1	0.08	0.42	0.36	0.1	0.38	0.48	0.4	0.12	0.54	0.96	0.52	0.08	0.48	0.26	0.1	0.78	1.34
SWGCP_only_5000/SWlin2006.18169.cnf	0.16	0.44	0.06	0.08	0.3	0.3	0.08	0.22	0.36	0.3	0.1	0.44	0.56	0.38	0.06	0.4	0.22	0.1	0.58	0.98
SWGCP_only_5000/SWlin2006.18170.cnf	0.14	0.38	0.04	0.08	0.2	0.2	0.1	0.18	0.24	0.16	0.08	0.24	0.42	0.24	0.04	0.26	0.14	0.08	0.42	0.56
SWGCP_only_5000/SWlin2006.18171.cnf	0.22	0.84	0.1	0.12	0.44	0.36	0.12	0.38	0.38	0.5	0.12	0.64	0.5	0.7	0.1	0.56	0.3	0.12	0.92	1.7
SWGCP_only_5000/SWlin2006.18172.cnf	0.28	0.58	0.1	0.12	0.44	0.38	0.14	0.36	0.34	0.44	0.14	0.62	0.56	0.4	0.1	0.48	0.3	0.1	0.66	1.82
SWGCP_only_5000/SWlin2006.18173.cnf	0.1	0.02	0.06	0.06	0.0	0.0	0.02	0.0	0.0	0.0	0.08	0.0	0.06	0.1	0.0	0.04	0.0	0.06	0.3	0.46
SWGCP_only_5000/SWlin2006.18174.cnf	0.24	0.92	0.08	0.1	0.46	0.44	0.12	0.4	0.5	0.4	0.14	0.8	1.08	0.64	0.12	0.46	0.34	0.12	1.16	1.84
SWGCP_only_5000/SWlin2006.18175.cnf	0.24	0.56	0.1	0.1	0.4	0.34	0.12	0.36	0.46	0.44	0.14	0.68	0.4	0.56	0.08	0.54	0.28	0.1	0.76	1.6
SWGCP_only_5000/SWlin2006.18176.cnf	0.26	0.88	0.12	0.1	0.52	0.42	0.12	0.44	0.12	0.4	0.16	0.76	1.08	0.74	0.12	0.52	0.32	0.1	0.82	1.9
SWGCP_only_5000/SWlin2006.18177.cnf	0.18	0.42	0.06	0.08	0.28	0.24	0.08	0.22	0.3	0.26	0.1	0.4	0.64	0.38	0.06	0.32	0.2	0.08	0.56	0.92
SWGCP_only_5000/SWlin2006.18178.cnf	0.1	0.58	0.06	0.08	0.18	0.28	0.1	0.26	0.42	0.12	0.08	0.38	0.16	0.44	0.06	0.32	0.2	0.08	0.64	0.96
SWGCP_only_5000/SWlin2006.18179.cnf	0.18	0.56	0.08	0.08	0.32	0.32	0.1	0.26	0.36	0.32	0.1	0.4	0.46	0.52	0.08	0.42	0.22	0.08	0.84	1.14
SWGCP_only_5000/SWlin2006.18180.cnf	0.06	0.18	0.06	0.08	0.18	0.28	0.1	0.28	0.02	0.32	0.08	0.14	0.68	0.46	0.08	0.04	0.2	0.08	0.68	0.94
SWGCP_only_5000/SWlin2006.18181.cnf	0.24	0.64	0.12	0.12	0.46	0.38	0.12	0.42	0.5	0.36	0.14	0.58	0.94	0.42	0.1	0.66	0.3	0.12	0.78	1.88
SWGCP_only_5000/SWlin2006.18182.cnf	0.18	0.26	0.08	0.08	0.32	0.26	0.1	0.28	0.3	0.26	0.08	0.4	0.38	0.3	0.06	0.34	0.2	0.1	0.72	1.08
SWGCP_only_5000/SWlin2006.18183.cnf	0.14	0.22	0.08	0.08	0.26	0.26	0.08	0.3	0.24	0.28	0.1	0.42	0.28	0.24	0.1	0.4	0.16	0.1	0.6	1.2
SWGCP_only_5000/SWlin2006.18184.cnf	0.08	0.46	0.08	0.08	0.24	0.24	0.08	0.04	0.02	0.1	0.08	0.04	0.12	0.06	0.06	0.3	0.16	0.08	0.58	0.78
SWGCP_only_5000/SWlin2006.18185.cnf	0.2	0.34	0.06	0.08	0.28	0.24	0.1	0.28	0.24	0.3	0.08	0.36	0.48	0.42	0.08	0.36	0.24	0.08	0.5	1.06
SWGCP_only_5000/SWlin2006.18186.cnf	0.2	0.28	0.08	0.08	0.32	0.3	0.06	0.26	0.28	0.28	0.1	0.42	0.3	0.34	0.06	0.34	0.18	0.08	0.68	1.02
SWGCP_only_5000/SWlin2006.18187.cnf	0.1	0.16	0.08	0.1	0.14	0.38	0.06	0.34	0.04	0.44	0.1	0.06	0.56	0.54	0.08	0.14	0.22	0.1	0.62	1.36
SWGCP_only_5000/SWlin2006.18188.cnf	0.26	0.12	0.08	0.12	0.42	0.4	0.12	0.38	0.12	0.4	0.12	0.6	0.88	0.68	0.1	0.48	0.26	0.12	0.92	1.66
SWGCP_only_5000/SWlin2006.18189.cnf	0.22	0.18	0.1	0.1	0.3	0.36	0.08	0.26	0.54	0.2	0.12	0.52	0.86	0.4	0.1	0.52	0.08	0.1	0.66	1.42
SWGCP_only_5000/SWlin2006.18190.cnf	0.36	0.42	0.08	0.14	0.28	0.52	0.12	0.4	0.48	0.4	0.14	0.8	0.86	0.2	0.1	0.48	0.34	0.1	1.04	1.9
SWGCP_only_5000/SWlin2006.18191.cnf	0.12	0.22	0.04	0.06	0.14	0.16	0.06	0.14	0.14	0.14	0.04	0.2	0.22	0.18	0.04	0.18	0.1	0.06	0.3	0.42
SWGCP_only_5000/SWlin2006.18192.cnf	0.12	0.14	0.04	0.06	0.18	0.02	0.06	0.16	0.24	0.18	0.06	0.3	0.02	0.0	0.06	0.22	0.04	0.06	0.42	0.54
SWGCP_only_5000/SWlin2006.18193.cnf	0.16	0.02	0.06	0.06	0.06	0.24	0.08	0.04	0.02	0.02	0.08	0.04	0.32	0.04	0.08	0.04	0.18	0.08	0.02	0.84
SWGCP_only_5000/SWlin2006.18194.cnf	0.22	0.66	0.04	0.06	0.32	0.36	0.12	0.28	0.5	0.36	0.12	0.6	0.08	0.04	0.1	0.06	0.26	0.1	0.88	1.26
SWGCP_only_5000/SWlin2006.18195.cnf	0.18	0.42	0.08	0.06	0.32	0.3	0.1	0.26	0.44	0.28	0.12	0.46	0.52	0.54	0.06	0.38	0.24	0.12	0.66	1.12
SWGCP_only_5000/SWlin2006.18196.cnf	0.14	0.0	0.02	0.06	0.22	0.22	0.08	0.18	0.3	0.06	0.08	0.0	0.48	0.32	0.06	0.04	0.12	0.08	0.18	0.66
SWGCP_only_5000/SWlin2006.18197.cnf	0.2	0.42	0.08	0.08	0.36	0.32	0.1	0.28	0.38	0.22	0.1	0.46	0.1	0.36	0.08	0.34	0.1	0.1	0.2	1.12
SWGCP_only_5000/SWlin2006.18198.cnf	0.14	0.28	0.04	0.06	0.18	0.18	0.06	0.14	0.2	0.16	0.08	0.24	0.32	0.24	0.04	0.22	0.16	0.08	0.38	0.58
SWGCP_only_5000/SWlin2006.18199.cnf	0.16	0.34	0.06	0.08	0.26	0.26	0.08	0.22	0.26	0.28	0.08	0.34	0.38	0.42	0.08	0.32	0.2	0.08	0.6	0.88
SWGCP_only_5000/SWlin2006.18200.cnf	0.26	0.46	0.08	0.1	0.26	0.34	0.1	0.3	0.34	0.32	0.1	0.58	0.5	0.54	0.1	0.4	0.22	0.1	0.62	1.34
SWGCP_only_5000/SWlin2006.18201.cnf	0.16	0.2	0.06	0.08	0.28	0.26	0.08	0.22	0.26	0.26	0.1	0.38	0.26	0.24	0.06	0.32	0.16	0.1	0.56	0.94
SWGCP_only_5000/SWlin2006.18202.cnf	0.26	0.12	0.08	0.12	0.44	0.34	0.1	0.34	0.54	0.42	0.12	0.72	0.92	0.68	0.1	0.62	0.32	0.12	1.14	1.68
SWGCP_only_5000/SWlin2006.18203.cnf	0.26	0.62	0.1	0.1	0.4	0.34	0.14	0.26	0.54	0.44	0.1	0.68	0.16	0.54	0.1	0.42	0.26	0.12	0.84	1.48
SWGCP_only_5000/SWlin2006.18204.cnf	0.06	0.06	0.08	0.08	0.12	0.1	0.08	0.28	0.02	0.4	0.1	0.58	0.08	0.06	0.08	0.38	0.2	0.08	0.66	1.14
SWGCP_only_5000/SWlin2006.18205.cnf	0.22	0.18	0.06	0.08	0.14	0.14	0.08	0.28	0.2	0.14	0.08	0.5	0.56	0.1	0.1	0.32	0.04	0.1	0.6	1.14
SWGCP_only_5000/SWlin2006.18206.cnf	0.34	0.5	0.08	0.12	0.44	0.34	0.14	0.4	0.46	0.42	0.14	0.58	0.54	0.72	0.12	0.56	0.28	0.12	0.82	2.04
SWGCP_only_5000/SWlin2006.18207.cnf	0.28	0.48	0.12	0.14	0.48	0.46	0.14	0.44	0.42	0.42	0.14	0.78	0.92	0.54	0.14	0.42	0.26	0.1	0.9	1.98
SWGCP_only_5000/SWlin2006.18208.cnf	0.24	0.72	0.08	0.1	0.44	0.32	0.12	0.34	0.26	0.36	0.12	0.54	0.62	0.46	0.12	0.38	0.26	0.1	0.78	1.46
SWGCP_only_5000/SWlin2006.18209.cnf	0.24	0.4	0.1	0.12	0.34	0.38	0.12	0.3	0.34	0.36	0.12	0.44	0.54	0.34	0.12	0.42	0.24	0.12	0.76	1.9
SWGCP_only_5000/SWlin2006.18210.cnf	0.3	0.54	0.12	0.12	0.5	0.4	0.1	0.38	0.48	0.48	0.12	0.7	0.92	0.68	0.08	0.56	0.3	0.12	1.0	1.8
SWGCP_only_5000/SWlin2006.18211.cnf	0.12	0.32	0.06	0.06	0.22	0.18	0.08	0.16	0.26	0.2	0.08	0.32	0.4	0.28	0.06	0.26	0.16	0.08	0.42	0.62
SWGCP_only_5000/SWlin2006.18212.cnf	0.18	0.34	0.08	0.08	0.3	0.32	0.1	0.28	0.32	0.32	0.12	0.54	0.44	0.34	0.08	0.36	0.2	0.1	0.76	1.28
SWGCP_only_5000/SWlin2006.18213.cnf	0.12	0.22	0.04	0.04	0.02	0.04	0.08	0.0	0.16	0.16	0.06	0.16	0.0	0.0	0.06	0.0	0.14	0.06	0.1	0.46
SWGCP_only_5000/SWlin2006.18214.cnf	0.1	0.28	0.06	0.04	0.16	0.14	0.06	0.14	0.22	0.16	0.06	0.24	0.34	0.22	0.06	0.2	0.12	0.08	0.32	0.46
SWGCP_only_5000/SWlin2006.18215.cnf	0.24	0.62	0.08	0.08	0.4	0.36	0.1	0.32	0.48	0.38	0.12	0.54	0.88	0.36	0.1	0.3	0.26	0.1	0.84	1.34
SWGCP_only_5000/SWlin2006.18216.cnf	0.28	0.22	0.12	0.1	0.46	0.38	0.1	0.4	0.64	0.32	0.12	0.22	0.72	0.66	0.12	0.6	0.24	0.12	0.92	1.88
SWGCP_only_5000/SWlin2006.18217.cnf	0.06	0.14	0.08	0.06	0.32	0.3	0.1	0.28	0.04	0.3	0.1	0.1	0.18	0.38	0.1	0.06	0.06	0.08	0.76	1.06
SWGCP_only_5000/SWlin2006.18218.cnf	0.18	0.46	0.08	0.06	0.26	0.26	0.1	0.24	0.28	0.3	0.08	0.38	0.56	0.42	0.06	0.32	0.18	0.08	0.6	0.84
SWGCP_only_5000/SWlin2006.18219.cnf	0.2	0.58	0.08	0.1	0.3	0.3	0.08	0.3	0.36	0.34	0.1	0.48	0.56	0.52	0.1	0.42	0.24	0.1	0.7	1.26
SWGCP_only_5000/SWlin2006.18220.cnf	0.12	0.0	0.06	0.04	0.02	0.0	0.02	0.0	0.02	0.2	0.06	0.26	0.0	0.0	0.04	0.0	0.12	0.06	0.08	0.44
SWGCP_only_5000/SWlin2006.18221.cnf	0.22	0.68	0.1	0.08	0.34	0.32	0.1	0.36	0.5	0.42	0.1	0.52	0.96	0.48	0.12	0.42	0.28	0.08	0.88	1.44
SWGCP_only_5000/SWlin2006.18222.cnf	0.1	0.22	0.08	0.08	0.38	0.36	0.12	0.32	0.36	0.34	0.12	0.58	0.06	0.56	0.08	0.44	0.24	0.1	0.82	1.3
SWGCP_only_5000/SWlin2006.18223.cnf	0.18	0.64	0.08	0.08	0.06	0.3	0.12	0.26	0.44	0.26	0.12	0.54	0.28	0.14	0.08	0.06	0.24	0.08	0.72	1.16
SWGCP_only_5000/SWlin2006.18224.cnf	0.2	0.62	0.08	0.08	0.32	0.34	0.1	0.26	0.34	0.34	0.12	0.46	0.76	0.42	0.08	0.42	0.22	0.1	0.56	1.12
SWGCP_only_5000/SWlin2006.18225.cnf	0.26	0.5	0.08	0.08	0.52	0.38	0.12	0.34	0.48	0.5	0.14	0.72	0.68	0.36	0.1	0.68	0.24	0.12	0.72	1.88
SWGCP_only_5000/SWlin2006.18226.cnf	0.24	0.36	0.1	0.12	0.48	0.4	0.14	0.44	0.36	0.46	0.14	0.7	0.74	0.44	0.14	0.5	0.34	0.1	0.92	1.94
SWGCP_only_5000/SWlin2006.18227.cnf	0.08	0.02	0.06	0.06	0.26	0.02	0.08	0.22	0.3	0.06	0.08	0.1	0.08	0.28	0.06	0.24	0.04	0.08	0.1	0.74
SWGCP_only_5000/SWlin2006.18228.cnf	0.14	0.24	0.06	0.06	0.28	0.22	0.08	0.2	0.2	0.24	0.08	0.3	0.36	0.24	0.06	0.26	0.16	0.08	0.4	0.76
SWGCP_only_5000/SWlin2006.18229.cnf	0.2	0.38	0.1	0.08	0.3	0.3	0.12	0.3	0.28	0.3	0.1	0.4	0.42	0.42	0.1	0.4	0.2	0.1	0.66	1.4
SWGCP_only_5000/SWlin2006.18230.cnf	0.26	0.7	0.1	0.1	0.42	0.48	0.14	0.38	0.54	0.54	0.14	0.6	0.5	0.46	0.12	0.52	0.28	0.12	1.14	1.9
SWGCP_only_5000/SWlin2006.18231.cnf	0.24	0.6	0.1	0.1	0.3	0.4	0.1	0.4	0.36	0.44	0.12	0.66	0.58	0.1	0.1	0.54	0.26	0.08	0.86	1.56
SWGCP_only_5000/SWlin2006.18232.cnf	0.22	0.38	0.08	0.08	0.38	0.34	0.12	0.34	0.3	0.38	0.12	0.56	0.44	0.44	0.08	0.42	0.24	0.12	0.64	1.3
SWGCP_only_5000/SWlin2006.18233.cnf	0.12	0.82	0.08	0.1	0.42	0.34	0.12	0.34	0.52	0.16	0.12	0.58	0.12	0.24	0.1	0.52	0.26	0.12	0.78	1.42
SWGCP_only_5000/SWlin2006.18234.cnf	0.24	0.58	0.08	0.08	0.34	0.4	0.12	0.3	0.52	0.42	0.1	0.62	0.88	0.56	0.1	0.44	0.26	0.1	0.66	1.36
SWGCP_only_5000/SWlin2006.18235.cnf	0.22	0.52	0.1	0.1	0.36	0.4	0.12	0.38	0.46	0.36	0.1	0.48	0.56	0.5	0.1	0.5	0.3	0.1	0.9	1.56
SWGCP_only_5000/SWlin2006.18236.cnf	0.2	0.58	0.08	0.08	0.12	0.3	0.1	0.26	0.44	0.08	0.1	0.56	0.2	0.06	0.08	0.38	0.12	0.12	0.56	1.1
SWGCP_only_5000/SWlin2006.18237.cnf	0.14	0.34	0.06	0.06	0.24	0.22	0.06	0.2	0.3	0.26	0.06	0.38	0.36	0.32	0.04	0.28	0.16	0.08	0.52	0.72
SWGCP_only_5000/SWlin2006.18238.cnf	0.12	0.18	0.04	0.06	0.16	0.18	0.08	0.16	0.18	0.16	0.06	0.18	0.22	0.18	0.06	0.18	0.12	0.08	0.3	0.52
SWGCP_only_5000/SWlin2006.18239.cnf	0.18	0.32	0.08	0.06	0.26	0.26	0.1	0.24	0.34	0.3	0.1	0.46	0.5	0.3	0.1	0.4	0.2	0.1	0.54	1.08
SWGCP_only_5000/SWlin2006.18240.cnf	0.22	0.3	0.1	0.08	0.3	0.3	0.08	0.32	0.5	0.3	0.1	0.58	0.58	0.46	0.08	0.42	0.12	0.08	0.14	1.18
SWGCP_only_5000/SWlin2006.18241.cnf	0.32	0.2	0.1	0.14	0.4	0.38	0.12	0.38	0.42	0.46	0.14	0.64	0.8	0.64	0.1	0.66	0.28	0.12	0.72	1.86
SWGCP_only_5000/SWlin2006.18242.cnf	0.28	0.98	0.12	0.1	0.46	0.48	0.14	0.42	0.64	0.44	0.14	0.54	0.82	0.42	0.12	0.5	0.4	0.12	0.9	1.94
SWGCP_only_5000/SWlin2006.18243.cnf	0.24	0.76	0.1	0.12	0.44	0.48	0.14	0.34	0.52	0.4	0.12	0.76	1.1	0.62	0.08	0.48	0.34	0.12	0.8	1.72
SWGCP_only_5000/SWlin2006.18244.cnf	0.2	0.46	0.08	0.1	0.34	0.36	0.1	0.36	0.52	0.34	0.12	0.54	0.82	0.42	0.08	0.46	0.28	0.08	0.52	1.36
SWGCP_only_5000/SWlin2006.18245.cnf	0.22	0.46	0.06	0.08	0.34	0.28	0.08	0.3	0.48	0.36	0.12	0.58	0.74	0.24	0.1	0.38	0.2	0.08	0.6	1.14
SWGCP_only_5000/SWlin2006.18246.cnf	0.02	0.02	0.06	0.08	0.04	0.04	0.04	0.06	0.02	0.04	0.08	0.04	0.02	0.0	0.02	0.02	0.06	0.1	0.02	0.62
SWGCP_only_5000/SWlin2006.18247.cnf	0.2	0.22	0.08	0.1	0.34	0.3	0.12	0.34	0.26	0.32	0.12	0.54	0.3	0.26	0.12	0.46	0.22	0.1	0.68	1.58
SWGCP_only_5000/SWlin2006.18248.cnf	0.2	0.6	0.06	0.06	0.28	0.1	0.08	0.06	0.04	0.04	0.1	0.1	0.54	0.08	0.08	0.36	0.06	0.08	0.66	1.0
SWGCP_only_5000/SWlin2006.18249.cnf	0.28	0.72	0.12	0.12	0.4	0.36	0.12	0.46	0.7	0.54	0.12	0.86	0.96	0.68	0.12	0.58	0.36	0.1	1.0	2.06
SWGCP_only_5000/SWlin2006.18250.cnf	0.24	0.44	0.12	0.12	0.5	0.42	0.12	0.44	0.5	0.42	0.14	0.58	0.7	0.54	0.12	0.58	0.36	0.12	0.82	1.74
SWGCP_only_5000/SWlin2006.18251.cnf	0.14	0.18	0.06	0.08	0.18	0.2	0.08	0.18	0.18	0.22	0.06	0.3	0.24	0.16	0.06	0.24	0.12	0.06	0.44	0.74
SWGCP_only_5000/SWlin2006.18252.cnf	0.14	0.46	0.06	0.06	0.24	0.24	0.1	0.2	0.34	0.26	0.08	0.4	0.54	0.36	0.06	0.32	0.18	0.08	0.56	0.72
SWGCP_only_5000/SWlin2006.18253.cnf	0.08	0.14	0.06	0.08	0.16	0.16	0.06	0.12	0.16	0.18	0.04	0.24	0.16	0.16	0.06	0.22	0.1	0.08	0.36	0.5
SWGCP_only_5000/SWlin2006.18254.cnf	0.18	0.52	0.08	0.08	0.34	0.14	0.08	0.26	0.28	0.34	0.1	0.48	0.08	0.12	0.08	0.34	0.22	0.08	0.64	1.02
SWGCP_only_5000/SWlin2006.18255.cnf	0.24	0.68	0.1	0.1	0.34	0.34	0.1	0.32	0.5	0.4	0.12	0.5	0.86	0.3	0.1	0.48	0.2	0.1	0.92	1.3
SWGCP_only_5000/SWlin2006.18256.cnf	0.1	0.12	0.06	0.08	0.16	0.24	0.1	0.08	0.06	0.14	0.06	0.38	0.18	0.04	0.1	0.06	0.18	0.06	0.62	0.8
SWGCP_only_5000/SWlin2006.18257.cnf	0.16	0.22	0.06	0.08	0.24	0.26	0.1	0.22	0.24	0.34	0.1	0.4	0.24	0.22	0.08	0.34	0.16	0.08	0.58	1.08
SWGCP_only_5000/SWlin2006.18258.cnf	0.22	0.44	0.06	0.08	0.3	0.28	0.08	0.26	0.02	0.26	0.1	0.52	0.04	0.24	0.08	0.42	0.22	0.08	0.74	0.98
SWGCP_only_5000/SWlin2006.18259.cnf	0.1	0.46	0.08	0.08	0.34	0.3	0.12	0.26	0.12	0.32	0.08	0.52	0.74	0.26	0.06	0.42	0.24	0.1	0.74	1.06
SWGCP_only_5000/SWlin2006.18260.cnf	0.2	0.54	0.1	0.1	0.32	0.4	0.12	0.4	0.62	0.42	0.12	0.78	0.18	0.26	0.1	0.54	0.24	0.1	1.02	1.82
SWGCP_only_5000/SWlin2006.18261.cnf	0.12	0.36	0.06	0.06	0.2	0.2	0.06	0.2	0.24	0.22	0.08	0.32	0.44	0.28	0.04	0.26	0.14	0.06	0.44	0.56
SWGCP_only_5000/SWlin2006.18262.cnf	0.22	0.24	0.08	0.12	0.4	0.44	0.12	0.34	0.24	0.36	0.14	0.62	0.36	0.32	0.1	0.52	0.22	0.12	0.76	1.68
SWGCP_only_5000/SWlin2006.18263.cnf	0.14	0.42	0.06	0.08	0.22	0.22	0.08	0.18	0.3	0.22	0.08	0.36	0.52	0.32	0.06	0.3	0.18	0.1	0.48	0.68
SWGCP_only_5000/SWlin2006.18264.cnf	0.04	0.0	0.04	0.06	0.02	0.0	0.06	0.02	0.0	0.04	0.04	0.0	0.0	0.24	0.02	0.0	0.08	0.08	0.34	0.46
SWGCP_only_5000/SWlin2006.18265.cnf	0.1	0.48	0.08	0.08	0.38	0.06	0.1	0.36	0.4	0.3	0.12	0.5	0.68	0.16	0.08	0.5	0.28	0.1	0.38	1.26
SWGCP_only_5000/SWlin2006.18266.cnf	0.24	0.9	0.1	0.12	0.5	0.5	0.12	0.38	0.56	0.44	0.12	0.56	0.22	0.72	0.1	0.6	0.34	0.12	1.1	1.84
SWGCP_only_5000/SWlin2006.18267.cnf	0.1	0.06	0.08	0.1	0.32	0.32	0.1	0.1	0.4	0.36	0.08	0.5	0.82	0.08	0.08	0.36	0.2	0.1	0.64	1.28
SWGCP_only_5000/SWlin2006.18268.cnf	0.18	0.28	0.08	0.1	0.26	0.3	0.1	0.28	0.32	0.26	0.1	0.44	0.5	0.34	0.08	0.38	0.2	0.08	0.56	1.16
SWGCP_only_5000/SWlin2006.18269.cnf	0.24	0.66	0.1	0.14	0.32	0.4	0.12	0.36	0.44	0.46	0.12	0.52	0.94	0.5	0.1	0.22	0.28	0.1	0.6	1.88
SWGCP_only_5000/SWlin2006.18270.cnf	0.2	0.4	0.1	0.08	0.28	0.28	0.1	0.28	0.32	0.34	0.1	0.46	0.52	0.32	0.08	0.4	0.2	0.08	0.7	1.2
SWGCP_only_5000/SWlin2006.18271.cnf	0.16	0.34	0.06	0.08	0.26	0.22	0.08	0.22	0.34	0.24	0.06	0.42	0.52	0.3	0.08	0.34	0.2	0.08	0.6	0.84
SWGCP_only_5000/SWlin2006.18272.cnf	0.12	0.22	0.06	0.04	0.16	0.18	0.06	0.16	0.18	0.18	0.06	0.26	0.22	0.18	0.06	0.26	0.16	0.08	0.44	0.6
SWGCP_only_5000/SWlin2006.18273.cnf	0.16	0.56	0.08	0.1	0.36	0.38	0.12	0.26	0.28	0.38	0.12	0.5	0.34	0.38	0.08	0.34	0.2	0.1	0.8	1.46
SWGCP_only_5000/SWlin2006.18274.cnf	0.3	0.14	0.12	0.14	0.46	0.44	0.14	0.42	0.56	0.42	0.14	0.62	0.22	0.6	0.12	0.6	0.28	0.12	1.06	1.9
SWGCP_only_5000/SWlin2006.18275.cnf	0.16	0.28	0.08	0.08	0.26	0.24	0.08	0.22	0.28	0.26	0.08	0.36	0.3	0.26	0.06	0.3	0.16	0.08	0.46	0.82
SWGCP_only_5000/SWlin2006.18276.cnf	0.26	0.42	0.1	0.12	0.4	0.38	0.1	0.4	0.56	0.42	0.12	0.6	1.08	0.72	0.12	0.54	0.3	0.12	0.84	1.88
SWGCP_only_5000/SWlin2006.18277.cnf	0.16	0.4	0.08	0.06	0.24	0.22	0.08	0.24	0.32	0.28	0.1	0.4	0.46	0.38	0.08	0.3	0.2	0.08	0.62	0.84
SWGCP_only_5000/SWlin2006.18278.cnf	0.24	0.5	0.12	0.1	0.38	0.36	0.12	0.34	0.34	0.44	0.14	0.44	0.46	0.44	0.1	0.56	0.28	0.12	0.88	1.98
SWGCP_only_5000/SWlin2006.18279.cnf	0.26	0.16	0.08	0.12	0.42	0.4	0.12	0.38	0.32	0.48	0.12	0.72	0.78	0.6	0.08	0.56	0.3	0.1	0.62	1.62
SWGCP_only_5000/SWlin2006.18280.cnf	0.24	0.54	0.12	0.1	0.38	0.38	0.12	0.34	0.4	0.36	0.14	0.48	0.5	0.58	0.1	0.5	0.22	0.08	0.68	1.72
SWGCP_only_5000/SWlin2006.18281.cnf	0.02	0.7	0.08	0.1	0.34	0.28	0.1	0.32	0.44	0.36	0.12	0.58	0.12	0.42	0.08	0.1	0.12	0.1	0.2	1.18
SWGCP_only_5000/SWlin2006.18282.cnf	0.12	0.24	0.08	0.06	0.18	0.16	0.06	0.16	0.14	0.16	0.08	0.18	0.26	0.2	0.06	0.18	0.1	0.06	0.28	0.5
SWGCP_only_5000/SWlin2006.18283.cnf	0.16	0.48	0.06	0.06	0.04	0.12	0.06	0.2	0.06	0.28	0.08	0.38	0.48	0.42	0.06	0.32	0.02	0.1	0.48	0.88
SWGCP_only_5000/SWlin2006.18284.cnf	0.18	0.14	0.08	0.06	0.34	0.3	0.08	0.3	0.18	0.34	0.1	0.2	0.84	0.22	0.08	0.4	0.1	0.08	0.78	1.12
SWGCP_only_5000/SWlin2006.18285.cnf	0.12	0.16	0.06	0.08	0.18	0.16	0.06	0.18	0.14	0.18	0.06	0.2	0.18	0.14	0.06	0.2	0.12	0.08	0.36	0.58
SWGCP_only_5000/SWlin2006.18286.cnf	0.04	0.06	0.04	0.08	0.02	0.08	0.06	0.02	0.04	0.18	0.04	0.02	0.02	0.02	0.08	0.02	0.14	0.08	0.04	0.64
SWGCP_only_5000/SWlin2006.18287.cnf	0.24	0.82	0.1	0.12	0.22	0.4	0.12	0.4	0.22	0.42	0.14	0.84	0.32	0.1	0.14	0.48	0.34	0.14	1.02	1.94
SWGCP_only_5000/SWlin2006.18288.cnf	0.22	0.84	0.1	0.1	0.36	0.36	0.1	0.34	0.52	0.38	0.12	0.48	0.18	0.5	0.1	0.48	0.28	0.12	0.86	1.38
SWGCP_only_5000/SWlin2006.18289.cnf	0.14	0.28	0.08	0.08	0.36	0.36	0.08	0.3	0.46	0.12	0.12	0.58	0.08	0.18	0.1	0.12	0.26	0.1	0.22	1.22
SWGCP_only_5000/SWlin2006.18290.cnf	0.2	0.24	0.08	0.1	0.32	0.36	0.1	0.26	0.28	0.34	0.1	0.52	0.28	0.24	0.1	0.46	0.18	0.1	0.72	1.46
SWGCP_only_5000/SWlin2006.18291.cnf	0.16	0.52	0.06	0.08	0.26	0.26	0.08	0.22	0.04	0.12	0.08	0.26	0.04	0.08	0.08	0.34	0.18	0.08	0.5	0.82
SWGCP_only_5000/SWlin2006.18292.cnf	0.22	0.22	0.1	0.1	0.36	0.4	0.1	0.34	0.44	0.34	0.12	0.48	0.48	0.64	0.1	0.48	0.14	0.1	0.8	1.4
SWGCP_only_5000/SWlin2006.18293.cnf	0.28	0.34	0.12	0.12	0.4	0.4	0.12	0.4	0.56	0.46	0.16	0.66	0.68	0.7	0.12	0.62	0.3	0.12	0.74	1.86
SWGCP_only_5000/SWlin2006.18294.cnf	0.2	0.5	0.1	0.1	0.38	0.38	0.12	0.32	0.42	0.36	0.12	0.62	0.78	0.46	0.1	0.44	0.26	0.1	0.58	1.52
SWGCP_only_5000/SWlin2006.18295.cnf	0.14	0.18	0.06	0.06	0.26	0.2	0.1	0.22	0.22	0.26	0.1	0.32	0.28	0.24	0.06	0.32	0.16	0.1	0.54	0.86
SWGCP_only_5000/SWlin2006.18296.cnf	0.3	0.76	0.1	0.12	0.46	0.42	0.12	0.44	0.52	0.1	0.12	0.6	0.8	0.48	0.1	0.24	0.32	0.12	0.76	1.78
SWGCP_only_5000/SWlin2006.18297.cnf	0.28	0.66	0.08	0.1	0.44	0.38	0.1	0.36	0.5	0.34	0.14	0.56	0.86	0.64	0.12	0.52	0.28	0.1	1.14	1.84
